"DOI";"Title";"Abstract";"Date";"Link";"CitationCount";"Label"
"10.1016/j.jclepro.2024.143197";"Uncovering the determinants of bottom-up CO2 emissions among households in Türkiye: Analysis and policy recommendations ";" Amid escalating global concerns surrounding climate change, the transportation sector has garnered the attention of stakeholders. Double-hurdle censored models were employed in this study to elucidate the relationship between the probability of private fuel expenditure and expenditure levels and household characteristics to determine the factors contributing to household-based CO2 emissions. Remarkably, nearly two-thirds of the 38 factors examined contributed to the emitters, and almost all emitters were identified as statistically significant. This alarming situation underscores the importance of formulating family based green transformation policies. If successful, these policies can ignite transformative momentum. Consequently, understanding household transportation expenditure from a bottom-up perspective can provide invaluable insights into crafting a comprehensive set of top-line policy recommendations for innovation and marketing strategies in the transport and energy sectors. Measures such as incentivizing the adoption of electric vehicles through economic incentives, expanding public transportation networks, and implementing sustainable housing policies have immense potential to effectively reduce private fuel expenditure. When implemented holistically, these strategies can pave the way for a more sustainable and environmentally friendly future. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026465";"6";"Emissions"
"10.1016/j.jclepro.2024.143197";"Uncovering the determinants of bottom-up CO2 emissions among households in Türkiye: Analysis and policy recommendations ";" Amid escalating global concerns surrounding climate change, the transportation sector has garnered the attention of stakeholders. Double-hurdle censored models were employed in this study to elucidate the relationship between the probability of private fuel expenditure and expenditure levels and household characteristics to determine the factors contributing to household-based CO2 emissions. Remarkably, nearly two-thirds of the 38 factors examined contributed to the emitters, and almost all emitters were identified as statistically significant. This alarming situation underscores the importance of formulating family based green transformation policies. If successful, these policies can ignite transformative momentum. Consequently, understanding household transportation expenditure from a bottom-up perspective can provide invaluable insights into crafting a comprehensive set of top-line policy recommendations for innovation and marketing strategies in the transport and energy sectors. Measures such as incentivizing the adoption of electric vehicles through economic incentives, expanding public transportation networks, and implementing sustainable housing policies have immense potential to effectively reduce private fuel expenditure. When implemented holistically, these strategies can pave the way for a more sustainable and environmentally friendly future. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026465";"6";"Emissions"
"10.1016/j.jclepro.2024.143125";"Accelerating decarbonization digitally: Status quo and potentials of greenhouse gas emission tracking and trading";"To effectively mitigate climate change, policymakers worldwide established various GHG tracking and trading systems. In the light of ambitious climate goals, stricter regulations, and increasing demand for climate action, various groups such as researchers and governmental institutions suggested additional approaches. This paper addresses the complexity that arises from the breadth of suggested approaches and implemented systems for GHG tracking and trading. By doing so, it synthesizes relevant dimensions in a way that is understandable to enterprises and policymakers, enabling them to design meaningful systems incorporating the reduction of GHG emissions and advance cleaner production. Therefore, this paper presents a first-of-its-kind taxonomy of GHG tracking and trading approaches through a systematic literature review. It illustrates ten main design and implementation dimensions with 30 corresponding characteristics. To accelerate decarbonization, this paper sets impulses for future GHG tracking in the electricity sector based on semi-structured expert interviews. Consecutively, it provides policy directions for CO2-adaptive decision-making for enterprises, formulated as a Call for Action with seven prospective questions. These include, for example, questions concerning technical aspects like data management, legal issues like the sufficiency of existing data security and privacy regulations, as well as economic topics like the calculation of an appropriate local and temporal granularity.";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624025745";"3";"Emissions"
"10.1016/j.jclepro.2024.143203";"Comparative analysis of zero-carbon supply solutions for mid-to-low temperature process heat using nuclear energy ";" Energy consumption and carbon emissions from industrial heating processes constitute a significant and indispensable proportion of industrial production. Therefore, advancing the decarbonization of industrial production, particularly to optimize industrial heating processes, is of considerable importance in achieving global environmental sustainability. This study evaluates long-distance steam transport (LDST) and long-distance hot water transport (LDHWT) as zero-carbon supply schemes for mid-to-low temperature process heat. The heat is sourced from the existing Hainan Nuclear Power Plant using indirect heat exchange, ensuring safety for the long-distance transport medium. The schemes were applied in the Yangpu Industrial Park and comparatively analyzed based on energy efficiency and economic viability. The results indicate that both schemes exhibit comparable energy efficiencies, with LDHWT offering a slight economic advantage. However, beyond this case study, LDHWT becomes increasingly advantageous with longer transport distances and encourages factories to lower their required temperatures through technological modifications. By evaluating these schemes, this study aimed to inform future sustainable process heat decisions and contribute to reducing carbon emissions in global industrial operations. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026520";"0";"Emissions"
"10.1016/j.jclepro.2024.143061";"Determining the carbon footprint reduction of reusing lightweight exterior infill walls: A case study of a school building in the United Kingdom";"The global construction sector consumes 40 billion tonnes of raw materials and is responsible for considerable CO2 emissions. With growing awareness of its environmental impact, the construction sector is looking to transition from a linear economy “take-make-waste” scenario towards more circular economy principles. Lightweight exterior infill walls are built between floors of primary structural frames to provide building façades. The design of these components is usually based on the current linear economic model. While lightweight exterior infill walls are becoming increasingly common in building construction in the UK, no studies have investigated the potential environmental benefits of designing them with circularity in mind. This means there's a lack of research on both the carbon footprint of these walls and the potential environmental benefits of reusing them. Thus, this article assesses the significance of the carbon emissions from lightweight exterior infill walls and examines whether there is any carbon reduction when lightweight exterior infill walls are demounted from the building frames and reused. This paper first examines the construction process of lightweight exterior infill walls and explores the opportunity to demount and reuse them. Then, the environmental impacts of the lightweight exterior infill walls are analysed using a lifecycle assessment framework. Sensitivity and uncertainty analyses are also conducted. The results demonstrate that (i) the embodied carbon of the lightweight exterior infill walls over their lifecycle represents approximately 22% of the embodied carbon of the entire building, and (ii) the disassembly and reuse of infill walls can reduce a building's embodied carbon over its typical lifetime by about 6% compared to the linear scenario where the walls were not reused.";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624025101";"5";"Emissions"
"10.1016/j.jclepro.2024.143186";"Contribution of the postharvest period to soil N2O emissions from arable Mediterranean crops";"Soil nitrous oxide (N2O) emissions are a relevant contributor to the global warming potential of Mediterranean agro-ecosystems and therefore should be accurately quantified. Here, we investigated the quantitative relevance of considering postharvest N2O measurements when calculating annual soil N2O emissions from herbaceous crops (excluding rice). Data from 25 studies conducted in Mediterranean climates were compiled from a variety of crops and cropping systems, soil types, tillage practices, and nitrogen (N) fertilizer management practices. The differences between cumulative N2O emissions in the cropping period (preharvest emissions) and in the postharvest period were evaluated through a meta-analysis, as were the maximum N2O peaks in both periods and the resultant N2O emission factors (EFs). The relative contribution of the postharvest period to total cumulative N2O emissions was a mean 26%, but showed high variability. The average N2O EFs in the field experiments included in this study were 0.21% and 0.27% when not considering and when considering the postharvest period, respectively. The relative and absolute contribution of postharvest emissions was significantly greater for winter cereals than for either horticultural crops or maize. The maximum preharvest fluxes were higher than the maximum postharvest fluxes in 72% of the observations, but notable postharvest N2O peaks after soil rewetting were obtained in some studies. On average, postharvest emissions in nonfertilized plots were similar to those in fertilized winter crops. Other factors such as N source (greater relevance for organic fertilizers, particularly in summer crops), N rate, tillage intensity and soil texture significantly affected the amount of postharvest emissions. Taking measurements during the postharvest period in Mediterranean cropping systems are encouraged in studies that include winter crops, use of organic fertilizers or have unbalanced N rates. Our results may contribute to improving N2O measurement protocols and to re-evaluating N2O EFs in Mediterranean and semiarid areas.";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026350";"3";"Emissions"
"10.1016/j.jclepro.2024.143162";"Navigating urban sustainable development: Exploring the impact of low carbon policies on the urban ecological carrying capacity ";" Amidst a backdrop of decelerating economic growth, China confronts mounting environmental challenges, including air pollution, water scarcity, and escalating carbon emissions. In this context, enhancing the urban ecological carrying capacity (UECC)– defined as the ability to sustain human activities without compromising environmental quality – emerges as a pivotal concern. To address these issues, the Chinese government has instituted the “Low Carbon Pilot Cities policy” initiative (LCPP), aiming to foster sustainable urban development by encouraging cities to adopt measures that reduce carbon emissions and enhance energy efficiency. This paper treats the policy as an exogenous quasi-natural experiment, employing a spatial double-difference methodology to assess its impact on the ecological carrying capacity of 281 Chinese cities from 2006 to 2021. Utilizing the pressure-state-response (PSR) model, this study constructs and evaluates their ecological carrying capacity. The findings reveal that: firstly, the low-carbon pilot policies significantly augment urban ecological carrying capacities; secondly, the policy's effects exhibit regional variability; thirdly, these policies bolster ecological carrying capacity through innovation-driven and energy structure optimization mechanisms; and fourthly, a further spatial spillover analysis indicates that the policy implementation adversely affects the ecological carrying capacity of adjacent cities. Consequently, this study offers empirical evidence and policy insights to assist countries in judiciously implementing environmental policies to achieve sustainable development objectives. ";"2024-09-01";"https://www.sciencedirect.com/science/article/pii/S0959652624026118";"8";"Emissions"
"10.1016/j.jclepro.2024.143089";"A new low-carbon project scheduling problem with renewable and traditional energy: A comprehensive analysis and its solution ";" Employing multi-energy complementarity in project energy supply proves to be an efficient strategy for accomplishing low-carbon project scheduling. However, current project scheduling problems primarily concentrate on traditional single-energy models. They optimize schedules to reduce energy emissions but often neglect the potential of renewable energy. This paper integrates project scheduling and renewable energy as interrelated aspects. Based on a renewable energy supply model grounded in the generation characteristics of renewable energy sources, a model for MC-MRCPSPM (multi-mode resource-constrained project scheduling problem with multiple complementary energies in the manufacturing context) is constructed and a memetic algorithm is employed for its resolution. The research findings conclusively demonstrate that using renewable energy as a power source during project execution leads to an average reduction of approximately 58.8% in carbon emissions, with a justifiable 14.73% increase in energy costs. Employing a multi-energy complementarity approach in project scheduling effectively reduces carbon emissions while maintaining reasonable energy costs and offers project managers greater decision-making flexibility. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624025381";"3";"Emissions"
"10.1016/j.jclepro.2024.143071";"Can carbon emissions trading systems mitigate carbon distortion? Evidence from China ";" This study examines the impact of CETs on reducing carbon distortion through a two-step approach. Firstly, we measure carbon distortion by treating carbon emissions as an important input factor in the Cobb-Douglas production function. Secondly, we use a staggered difference-in-differences (DID) strategy to test the impact of CETs on carbon distortion. Our research indicates that CETs significantly reduce the carbon distortion, and this mitigating effect is more significant in provinces with better ecological foundations, lower levels of urbanization, and higher levels of financial development. We also find that CETs mitigate carbon distortion by promoting the advancement of regional green financial growth and green innovation. The findings of our research have important implications for maximizing the market potential of carbon emissions trading systems and a nuanced understanding of the effectiveness of market-based mechanisms in mitigating environmental inefficiencies. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624025204";"2";"Emissions"
"10.1016/j.jclepro.2024.143074";"Assessing the effectiveness of carbon cap-and-trade and hybrid subsidy policies: The perspective of production, environment, and consumer ";" In response to climate change, remanufacturing and carbon quota policies have been widely applied to various industries around the world. Existing research tends to discuss government incentive policies for remanufacturers separately from carbon restricting policies for manufacturers, with little analysis of the effects of the simultaneous implementation of both types of policies. The Stackelberg game is a widely used model in integrated energy systems that can be used to effectively solve the management and control problems of integrated energy systems. This study takes carbon quota policy and production subsidy as the background, constructs the game model consisting of government subsidy and carbon quota policy under different allocation methods, and compares optimal decision-making, environmental benefit, and consumer surplus with a single subsidy policy or a single carbon quota policy. We built a coordination mechanism to improve the whole supply chain, and the results show that compared with a single policy, the combination of government subsidy with the benchmarking law is more conducive to maximizing the profits of remanufacturers. Appropriate governmental subsidies can also help those original equipment manufacturers make greater profits if they adjust their emission reduction investment in time. Appropriate government subsidies and emission reduction investment can stimulate both the production and consumption of new products. With adequate subsidy, the combination of the grandfathering law and government subsidy is more conducive than the single policy to improving the effectiveness of emission reduction policies. In addition, consumer surplus is higher under hybrid policies than under a single policy. With the implementation of hybrid policies, cost and fixed cost sharing mechanisms can further improve overall supply chain profitability. These findings suggest that the Chinese government should prepare various policies while considering market development and industrial goals and use subsidies as a tool to support remanufacturers. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S095965262402523X";"8";"Emissions"
"10.1016/j.jclepro.2024.143080";"Polycentric spatial Structure, digital economy and urban green sustainable development ";" The urban spatial structure profoundly influences green sustainable development, while digital technology is instrumental in fostering the advancement of eco-friendly smart cities. This study explores whether optimizing urban spatial layout can utilize the transformative potential of the digital economy (DE) to achieve goals such as urban low-carbon construction, achieving ""carbon neutrality"" and promoting sustainable development. We examine the influence of polycentric spatial structure and the digital economy on urban carbon emissions (UCE) from a spatial perspective. We found that a polycentric spatial structure reduced local and neighboring carbon emissions significantly, and the expansion of the DE further amplifies this effect. Supported by digital technologies, three main pathways effectively reduce UCE: improving transportation infrastructure, facilitating industrial transformation and upgrading, and promoting market integration. Further analysis revealed that the effectiveness of these beneficial impacts is influenced by regional heterogeneity and urban scale. Moreover, cities with advanced green technologies and those situated within urban agglomerations are better positioned to leverage this dividend effect to foster green, low-carbon, and sustainable urban development. Lastly, based on our research findings, we provide policy recommendations aimed at promoting green and sustainable urban development. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624025290";"13";"Emissions"
"10.1016/j.jclepro.2024.142920";"Assessment of transient hydrogen sulfide peak emissions caused by biogas plant operation";"Odor nuisance is a major impediment for public acceptance and wider implementation of biogas plants. Knowledge on composition and dynamics of emissions from these plants is highly needed for development of robust mitigation solutions. In this study, odorant emissions were investigated from two biogas plants of different sizes and capacities. Measurements using proton-transfer-reaction mass spectrometer (PTR-MS) revealed that hydrogen sulfide was the main odorant and constituted 82% and 71% of the odor activity sums (SOAV) at the two studied plants, respectively. Long-term time-resolved measurements furthermore revealed that emissions were highly dynamic with distinct short-term emission peaks. By deploying an array of electrochemical sensors, the main sources of hydrogen sulfide emission were subsequently identified and correlated with operational data to identify the major causes for the highly fluctuating emissions. Addition of biomasses in the form of animal slurry to pre-tanks, were shown to be the major cause of periodic hydrogen sulfide emission within the range of 50–1200 ppm. Such hydrogen sulfide peak emissions could challenge odor abatement from biogas plants and should be taken into account when designing odor abatement technologies for biogas plants.";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624023692";"2";"Emissions"
"10.1016/j.jclepro.2024.142920";"Assessment of transient hydrogen sulfide peak emissions caused by biogas plant operation";"Odor nuisance is a major impediment for public acceptance and wider implementation of biogas plants. Knowledge on composition and dynamics of emissions from these plants is highly needed for development of robust mitigation solutions. In this study, odorant emissions were investigated from two biogas plants of different sizes and capacities. Measurements using proton-transfer-reaction mass spectrometer (PTR-MS) revealed that hydrogen sulfide was the main odorant and constituted 82% and 71% of the odor activity sums (SOAV) at the two studied plants, respectively. Long-term time-resolved measurements furthermore revealed that emissions were highly dynamic with distinct short-term emission peaks. By deploying an array of electrochemical sensors, the main sources of hydrogen sulfide emission were subsequently identified and correlated with operational data to identify the major causes for the highly fluctuating emissions. Addition of biomasses in the form of animal slurry to pre-tanks, were shown to be the major cause of periodic hydrogen sulfide emission within the range of 50–1200 ppm. Such hydrogen sulfide peak emissions could challenge odor abatement from biogas plants and should be taken into account when designing odor abatement technologies for biogas plants.";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624023692";"2";"Emissions"
"10.1016/j.jclepro.2024.142926";"Prospect and sustainability prediction of China's new energy vehicles sales considering temporal and spatial dimensions ";" The development prospect and sustainability of new energy vehicles (NEVs) are facing numerous challenges under the coupling influence of various factors, which has become a major strategic issue in the automotive industry research within China. Establishing a prediction method to forecast the development trends of NEVs under the complex conditions is of great significance. This paper comprehensively addresses the relevant factors influencing the sales of NEVs over temporal depth and spatial breadth, including random white noise and lag effect resulting from lag operators of influencing factors. A multivariate forecasting approach utilizing the ARIMA model and its optimized model, alongside the GBDT model were adopted to forecast NEV sales in China. The findings demonstrate that: 1) NEVs have exhibited a trend of rapid growth, but are still susceptible to random interference and lag effects caused by influencing factors. Key technology breakthroughs, accessibility of charging infrastructure, and national policy support remain as primary drivers of NEVs development; 2) The ARIM–IO–LSTM model achieved high prediction accuracy with a goodness-of-fit R 2 exceeding 90%, outperforming the ARIMA and ARIMA-IO models by 23.586% and 20.790%, respectively, while the ARIMA-IO model improved accuracy by 5.126% compared to ARIMA. The method of model combination and outlier incorporation have proved to be practical solutions for strengthening model accuracy. 3) In the next 3–5 years, the NEV industry will enter a stage characterized by steady progress with an upward trend. Adapting the intensity, scope, and direction of policy support, coupled with achieving technological breakthroughs and enhancing infrastructure construction, are essential for sustaining industrial development and attaining desired objectives. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624023758";"6";"Emissions"
"10.1016/j.jclepro.2024.143027";"Evaluation of energy performance and environmental benefits for transcritical CO2 thermal system in high-speed trains ";" The conventional air conditioning system used in high-speed railways has limitations in heating performance and environmental impact, necessitating the exploration of alternative refrigerants. The transcritical CO2 system has gained popularity due to its exceptional heating efficiency and environmental benefits. This study aims to evaluate the energy and environmental potentials for transcritical CO2 systems in high-speed trains based on four-vertical-and-four-horizontal railway lines within different climatic regions of China. A high-fidelity transcritical CO2 system model was first developed and validated through experiments. Then, a comprehensive energy and environmental evaluation method was proposed and applied to the four-vertical-and-four-horizontal railway lines. The results indicated that the transcritical CO2 system had a superior heating performance and competitive cooling performance based on daily and annual operations. Furthermore, the transcritical CO2 system exhibited significant environmental advantages with lower total life cycle climate performance for all lines, with an average emissions reduction ratio of 17.6% and a maximum emissions reduction ratio of 26.98%. These findings highlight the competitive energy performance and outstanding environmental benefits offered by transcritical CO2 systems as promising alternatives to air conditioning systems in railway transportation. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624024764";"2";"Emissions"
"10.1016/j.jclepro.2024.142878";"Impacts of the pilot policy for carbon emissions trading on pollution reduction in China ";" Global environmental problems are worsening. Among various regulatory measures, market-oriented approaches are most favored by governments worldwide. Using provincial panel data from 2004 to 2020, a multi-period DID model was hereby constructed to empirically study the pollution reduction effects of the pilot policy for carbon emissions trading in China. Findings of this paper could be listed as follows: (1) The pilot policy has achieved notable reductions in waste gas and solid waste, although its effect on wastewater pollutants has been less pronounced; (2) Pollution reduction in the pilot regions can be achieved by optimizing the energy consumption structure; (3) Significant variations in pollution reduction effects are observed between the Northern and Southern pilot regions, with notably stronger policy effects in the north across various pollutants compared to the south. Overall, this paper offers pertinent policy recommendations to aid the Chinese government in enhancing its carbon market. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624023278";"6";"Emissions"
"10.1016/j.jclepro.2024.143127";"Red versus blue states: Inequality in energy-related CO2 emissions in the United States (1997–2021)";"The partisan divide over climate change issues in the U.S. has been increasing over time, particularly after the signing of the Kyoto protocol in 1997. This divide has posed a substantial hurdle to implementing a unified climate policy in the U.S. In this paper, I employ the Shapley value decomposition approach to measure the partisan gap in state-level per capita energy-related CO2 emissions. Despite a decrease in overall carbon emissions and stable per capita carbon inequality between states (measured by the Gini index), the inequality between the so called ‘red’ and ‘blue’ states widened over the period between 1997 and 2021. This is true regardless of whether each state is treated as a unit of analysis or assigned a weight equal to its population. Throughout the period, the divide by political party color was more pronounced than that by many other dimensions, such as income, climatic condition, and geographic location. These results also hold true when Mean Log Deviation is used as the measure of inequality. Driven primarily by disparity in transportation sector and coal use for electricity generation, the partisan gap was worse in 2021 than in 2020. While the partisan gap intensified, the carbon distribution changed from being top-concentrated to bottom-concentrated between 1997 and 2019, only to be reversed in the aftermath of the coronavirus pandemic in 2020 and subsequent economic recovery in 2021.";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624025769";"1";"Emissions"
"10.1016/j.jclepro.2024.143036";"Black monster or green giant? Revaluating the role of Chinese multinational enterprises in Belt and Road countries on carbon emissions ";" The Belt and Road (B&R) initiative, which brings emissions from China to the B&R countries, has gained considerable attention. By building a multiregional input-output model that distinguishes firm ownership, we measured the carbon emissions produced by Chinese multinational enterprises (MNEs) in B&R countries in reality and set two extreme counterfactual scenarios to evaluate the emission impacts of Chinese MNEs' overseas production activities on B&R countries: In Scenario 1, Chinese MNEs' production activities in B&R countries were replaced by local domestic producers; and in Scenario 2, the same amounts of outputs produced by Chinese MNEs in B&R countries were imported from China. We find that compared to the reality, in Scenario 1, a total carbon emission increase of 29.06 million tons (Mt) was observed in B&R countries, while in Scenario 2, a cumulative emission increase of 165.00 Mt worldwide, from the year 2005–2016, was observed indicating that the foreign direct investment related production activities of Chinese MNEs create a ‘green’ benefit for B&R countries and the world. Case studies show the detailed emissions mitigation effects of Chinese MNEs. This study sheds light on a possible way to facilitate the development of economies' emission control with the involvement of MNEs with higher energy efficiency and to simultaneously realise global emission mitigation goals. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624024855";"2";"Emissions"
"10.1016/j.jclepro.2024.142973";"Tackling climate change in agriculture: A global evaluation of the effectiveness of carbon emission reduction policies ";" Mitigating climate change is an urgent global issue, and agricultural carbon emissions are an important component of global emissions. Hence, it is imperative to fully understand the current state of carbon emissions in agriculture and accurately evaluate emissions throughout various farming processes. This review aims to understand and evaluate these emissions, focusing on the agricultural sector. A systematic review of existing literature and data on agricultural carbon emissions was conducted, exploring the potential of innovative technology and approaches for mitigation. The effectiveness of energy-saving carbon emission reduction strategies and the role of technological innovation in achieving environmentally sustainable agriculture were assessed. The findings reveal that sustainable development goals have fostered a global strategy for achieving highly productive, efficient, and environmentally sustainable agriculture. In addition, potential transitions towards more sustainable agricultural practices, driven by technological innovation and effective carbon policies, were identified as significant means for mitigating carbon emissions. In this sense, there is an urgent need for a close global effort to implement carbon policies and technological innovation to mitigate the climate impacts of agriculture. Therefore, this research is a time-noting study to help international policymakers achieve environmental sustainability-oriented policies. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624024223";"31";"Emissions"
"10.1016/j.jclepro.2024.143070";"Rethinking public service facility distribution and management strategies with the consideration of carbon peak – Insights from Suzhou, China ";" Existing practices have primarily focused on the accessibility and per capita indices of public service facilities (PSFs) in decision-making processes aimed at promoting social equity. However, the national commitment to achieving a carbon peak may induce additional considerations into the planning and policy decisions of PSFs for local governments. By conducting a two-stage simulation of carbon emissions (CEs) and correlation analysis, we identified uncertainties and confirmed the nonnegligible impact of land use structure, particularly PSF distribution, on achieving the urban transport-related carbon peak. Subsequently, we elaborated on the imperative of optimizing PSF distribution for carbon reduction, rather than solely depending on transport management strategies, through a case study of individual medical care travel characteristics. Moreover, a further discussion on the potential trade-offs and synergies between current and low-carbon-oriented PSF planning and policy decisions underscores the necessity of collaboration among decision-makers across pertinent administrative sectors. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624025198";"2";"Emissions"
"10.1016/j.jclepro.2024.143070";"Rethinking public service facility distribution and management strategies with the consideration of carbon peak – Insights from Suzhou, China ";" Existing practices have primarily focused on the accessibility and per capita indices of public service facilities (PSFs) in decision-making processes aimed at promoting social equity. However, the national commitment to achieving a carbon peak may induce additional considerations into the planning and policy decisions of PSFs for local governments. By conducting a two-stage simulation of carbon emissions (CEs) and correlation analysis, we identified uncertainties and confirmed the nonnegligible impact of land use structure, particularly PSF distribution, on achieving the urban transport-related carbon peak. Subsequently, we elaborated on the imperative of optimizing PSF distribution for carbon reduction, rather than solely depending on transport management strategies, through a case study of individual medical care travel characteristics. Moreover, a further discussion on the potential trade-offs and synergies between current and low-carbon-oriented PSF planning and policy decisions underscores the necessity of collaboration among decision-makers across pertinent administrative sectors. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624025198";"2";"Emissions"
"10.1016/j.jclepro.2024.143124";"What drives companies’ progress on their emission reduction targets?";"As the importance of non-state mitigation actions in the transition to a low-carbon economy becomes firmly established, a rapidly growing number of companies are setting corporate climate mitigation targets. Shareholders increasingly value these commitments, conveying the impression of good future carbon performance. However, a critical question emerges: why do some companies progress better than others toward their climate mitigation targets? There is currently a lack of empirical literature assessing companies’ progress against their mitigation targets. Using a new indicator to evaluate the progress against individual corporate climate mitigation targets in a comparable manner, this study presents an explanatory analysis of 120 determinants applied to 4341 climate mitigation targets (scope 1 and 2 emissions) of 2975 companies reporting to the 2020 CDP questionnaire. The target progress assessment shows that 30% of targets have increased emissions since their base year, 15% have reduced their emissions but not at a sufficient pace, while 55% were on track to achieving or had already achieved their targets. In addition, 18% of targets were already achieved the year the target was set, which may be due to choosing a base year with unusually high emissions. The findings reveal 19 key determinants significantly associated with the progress against corporate targets and highlight future research orientation. Our results indicate better progression by companies having absolute targets with longer timeframes and disclosing additional, as well as remuneration links to climate-related issues. Companies with more ambitious targets progress less than others, except when the ambitious targets are approved by the Science-Based Targets initiative. The latter implies ambitious targets from some firms may only be symbolic, and that investors should consider both target ambition and progress. Clear guidance and regulations should be implemented by policymakers to prevent misleading target information. Future research should address limitations related to reliance on self-reported data and exclusion of scope 3 emissions targets, along with the research directions suggested by the findings.";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S0959652624025733";"3";"Emissions"
"10.1016/j.jclepro.2024.142971";"Spatiotemporal carbon sequestration by forests among counties and grids in China ";" Top-down emission reduction target setting results in inability of local governments to develop differentiated plans for emission reduction. Forests have received considerable attention as an important source of carbon sequestration, especially following China's commitment to carbon neutrality. However, studies have paid little attention to spatiotemporal differences of downscale forest carbon sequestration in China over the long term due to data limitations, while also ignoring the large differences in forest carbon sequestration per unit area among different regions. Here, a basic dataset of forest carbon sequestration among counties and grids in China is constructed and the temporal drivers and spatial differences of forest carbon sequestration were investigated from the perspectives of counties' administrative boundaries and 0.5 by 0.5 degree grid combining modelling, GIS spatial analysis and a decomposition method. Changes in forest land use between 2000 and 2020 were also analysed. The results highlight the importance of forests in managing carbon sequestration among all types of terrestrial vegetation and the differences in forest carbon sequestration per unit area. The scale effect increased forest carbon sequestration in the first two periods (2000–2005 and 2005–2010), followed by a decrease since 2010. The intensity effect promoted carbon sequestration; in particular, a dramatic increase was observed from the second (2005–2010) to the third period (2010–2015). The heterogeneity of the scale effect of forest carbon sequestration increased compared to that of the intensity effect, both from administrative and geographical divisions. The scale and intensity effects of counties located in the northern regions of northeast China enhanced forest carbon sequestration, while counties located in southern and central China inhibited it during the study period. The scale effect of grids changed from enhanced to inhibited forest carbon sequestration mainly in northeast China near 120°E, whereas the intensity effect of grids increased from inland regions in central China to eastern coastal regions during the study period. This study provides references for policymakers to set differentiated emission reduction targets considering the local forest carbon sequestration. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S095965262402420X";"3";"Emissions"
"10.1016/j.jclepro.2024.143119";"How far need to go from peak to neutrality? Perspective from energy consumption emission offset analysis in Beijing-Tianjin-Hebei Agglomeration ";" Carbon emissions elimination in the rapid urbanization areas contributes to regional sustainable development and global climate change mitigation. With the target of carbon neutrality, the global top-class Beijing-Tianjin-Hebei Urban Agglomeration which confronts with the dual pressure of excess carbon emissions and shrink ecological space has increased its carbon reduction coordination cooperation, among which energy consumption carbon emission control and natural resource sink maintenance have been recognized as the key strategy. However, the study on carbon balance prediction is lack and the amount of energy consumption carbon emissions in the future can be offset by the ecological carbon sink is still unknown. To estimate the gap to carbon neutrality, this study proposes a framework for carbon offset analysis and prediction which takes various carbon emission scenarios and the potential of natural resource on carbon reduction into consideration. After the framework conduction in the agglomeration, it is revealed that the regional least carbon emissions of 29.51 Mt mainly derive from the population and economic growth brought by urbanization process, while the carbon sink predicted to be 2552.31 Kt is still far to cover the emissions. With the regional carbon offset rate decline from 0.68% to 0.63%, the ecological carbon sink in Beijing will offset 1.21% of its carbon emission, while the least ecological space keep city Tianjin is predicted to suffer the lowest offset rate of 0.09%. The research results contribute to recognize the key factors on carbon emission control and key areas for carbon maintenance in following years, as well as narrowing the gap to neutrality with both consideration of carbon emission reduction and sink maintenance. ";"2024-08-25";"https://www.sciencedirect.com/science/article/pii/S095965262402568X";"0";"Emissions"
